Datex;RPM;Temperatura;Potencia;;Dateloco;Date
2024-10-16T16:27:41.475Z;0;22.8;3.72;;16:27:41.475Z;16:27:41
2024-10-16T16:27:42.474Z;0;22.8;3.72;;16:27:42.474Z;16:27:42
2024-10-16T16:27:43.475Z;0;22.8;3.72;;16:27:43.475Z;16:27:43
2024-10-16T16:27:44.480Z;0;22.7;3.72;;16:27:44.480Z;16:27:44
2024-10-16T16:27:45.488Z;0;22.9;3.72;;16:27:45.488Z;16:27:45
2024-10-16T16:27:46.473Z;0;23;3.72;;16:27:46.473Z;16:27:46
2024-10-16T16:27:47.474Z;0;22.9;3.72;;16:27:47.474Z;16:27:47
2024-10-16T16:27:48.475Z;0;23;3.72;;16:27:48.475Z;16:27:48
2024-10-16T16:27:49.485Z;0;22.7;3.72;;16:27:49.485Z;16:27:49
2024-10-16T16:27:50.480Z;0;22.6;3.72;;16:27:50.480Z;16:27:50
2024-10-16T16:27:51.484Z;0;22.8;3.72;;16:27:51.484Z;16:27:51
2024-10-16T16:27:52.489Z;0;22.9;3.72;;16:27:52.489Z;16:27:52
2024-10-16T16:27:53.480Z;0;22.9;3.72;;16:27:53.480Z;16:27:53
2024-10-16T16:27:54.483Z;0;22.9;3.72;;16:27:54.483Z;16:27:54
2024-10-16T16:27:55.490Z;0;22.8;3.72;;16:27:55.490Z;16:27:55
2024-10-16T16:27:56.495Z;0;23;3.72;;16:27:56.495Z;16:27:56
2024-10-16T16:27:57.488Z;0;23.2;3.72;;16:27:57.488Z;16:27:57
2024-10-16T16:27:58.490Z;0;23.2;3.72;;16:27:58.490Z;16:27:58
2024-10-16T16:27:59.479Z;0;23.2;3.72;;16:27:59.479Z;16:27:59
2024-10-16T16:28:00.484Z;0;23.1;3.72;;16:28:00.484Z;16:28:00
2024-10-16T16:28:01.479Z;0;22.8;3.72;;16:28:01.479Z;16:28:01
2024-10-16T16:28:02.479Z;0;23;3.72;;16:28:02.479Z;16:28:02
2024-10-16T16:28:03.485Z;0;23.1;3.72;;16:28:03.485Z;16:28:03
2024-10-16T16:28:04.487Z;0;23.1;3.72;;16:28:04.487Z;16:28:04
2024-10-16T16:28:05.494Z;0;23.1;3.72;;16:28:05.494Z;16:28:05
2024-10-16T16:28:06.484Z;0;22.8;3.72;;16:28:06.484Z;16:28:06
2024-10-16T16:28:07.489Z;0;22.7;3.72;;16:28:07.489Z;16:28:07
2024-10-16T16:28:08.479Z;0;22.7;3.72;;16:28:08.479Z;16:28:08
2024-10-16T16:28:09.472Z;0;22.7;3.72;;16:28:09.472Z;16:28:09
2024-10-16T16:28:10.474Z;0;22.6;3.72;;16:28:10.474Z;16:28:10
2024-10-16T16:28:11.475Z;0;22.6;3.72;;16:28:11.475Z;16:28:11
2024-10-16T16:28:12.484Z;0;22.5;3.72;;16:28:12.484Z;16:28:12
2024-10-16T16:28:13.474Z;0;22.4;3.72;;16:28:13.474Z;16:28:13
2024-10-16T16:28:14.482Z;0;22.4;3.72;;16:28:14.482Z;16:28:14
2024-10-16T16:28:15.484Z;0;22.6;3.72;;16:28:15.484Z;16:28:15
2024-10-16T16:28:16.489Z;0;22.7;3.72;;16:28:16.489Z;16:28:16
2024-10-16T16:28:17.479Z;0;22.9;3.72;;16:28:17.479Z;16:28:17
2024-10-16T16:28:18.472Z;0;22.9;3.72;;16:28:18.472Z;16:28:18
2024-10-16T16:28:19.475Z;0;22.9;3.72;;16:28:19.475Z;16:28:19
2024-10-16T16:28:20.478Z;0;23.3;3.72;;16:28:20.478Z;16:28:20
2024-10-16T16:28:21.482Z;0;23.5;3.72;;16:28:21.482Z;16:28:21
2024-10-16T16:28:22.473Z;0;23.6;3.72;;16:28:22.473Z;16:28:22
2024-10-16T16:28:23.479Z;0;23.7;3.72;;16:28:23.479Z;16:28:23
2024-10-16T16:28:24.474Z;0;23.7;3.72;;16:28:24.474Z;16:28:24
2024-10-16T16:28:25.488Z;0;23.5;3.72;;16:28:25.488Z;16:28:25
2024-10-16T16:28:26.471Z;0;23.8;3.72;;16:28:26.471Z;16:28:26
2024-10-16T16:28:27.484Z;0;23.7;3.72;;16:28:27.484Z;16:28:27
2024-10-16T16:28:28.474Z;0;23.7;3.72;;16:28:28.474Z;16:28:28
2024-10-16T16:28:29.480Z;0;23.8;3.72;;16:28:29.480Z;16:28:29
2024-10-16T16:28:30.476Z;0;23.6;3.72;;16:28:30.476Z;16:28:30
2024-10-16T16:28:31.489Z;0;23.6;3.72;;16:28:31.489Z;16:28:31
2024-10-16T16:28:32.470Z;0;23.8;3.72;;16:28:32.470Z;16:28:32
2024-10-16T16:28:33.484Z;0;23.8;3.72;;16:28:33.484Z;16:28:33
2024-10-16T16:28:34.472Z;0;23.8;3.72;;16:28:34.472Z;16:28:34
2024-10-16T16:28:35.470Z;0;23.8;3.72;;16:28:35.470Z;16:28:35
2024-10-16T16:28:36.471Z;0;23.6;3.72;;16:28:36.471Z;16:28:36
2024-10-16T16:28:37.470Z;0;23.8;3.72;;16:28:37.470Z;16:28:37
2024-10-16T16:28:38.470Z;0;23.7;3.72;;16:28:38.470Z;16:28:38
2024-10-16T16:28:39.483Z;0;23.7;3.72;;16:28:39.483Z;16:28:39
2024-10-16T16:28:40.471Z;0;23.7;3.72;;16:28:40.471Z;16:28:40
2024-10-16T16:28:41.473Z;0;23.5;3.72;;16:28:41.473Z;16:28:41
2024-10-16T16:28:42.471Z;0;23.1;3.72;;16:28:42.471Z;16:28:42
2024-10-16T16:28:43.489Z;0;23.2;3.72;;16:28:43.489Z;16:28:43
2024-10-16T16:28:44.479Z;0;23.2;3.72;;16:28:44.479Z;16:28:44
2024-10-16T16:28:45.472Z;0;23.2;3.72;;16:28:45.472Z;16:28:45
2024-10-16T16:28:46.488Z;0;23.2;3.72;;16:28:46.488Z;16:28:46
2024-10-16T16:28:47.470Z;0;23.1;3.72;;16:28:47.470Z;16:28:47
2024-10-16T16:28:48.484Z;0;23.1;3.72;;16:28:48.484Z;16:28:48
2024-10-16T16:28:49.470Z;0;23.2;3.72;;16:28:49.470Z;16:28:49
2024-10-16T16:28:50.479Z;0;23.1;3.72;;16:28:50.479Z;16:28:50
2024-10-16T16:28:51.484Z;0;23.1;3.72;;16:28:51.484Z;16:28:51
2024-10-16T16:28:52.489Z;0;23.2;3.72;;16:28:52.489Z;16:28:52
2024-10-16T16:28:53.479Z;0;23.1;3.72;;16:28:53.479Z;16:28:53
2024-10-16T16:28:54.472Z;0;23;3.72;;16:28:54.472Z;16:28:54
2024-10-16T16:28:55.489Z;0;23.1;3.72;;16:28:55.489Z;16:28:55
2024-10-16T16:28:56.469Z;0;23.3;3.72;;16:28:56.469Z;16:28:56
2024-10-16T16:28:57.469Z;0;23.3;3.72;;16:28:57.469Z;16:28:57
2024-10-16T16:28:58.473Z;0;23.3;3.72;;16:28:58.473Z;16:28:58
2024-10-16T16:28:59.479Z;0;23.2;3.72;;16:28:59.479Z;16:28:59
2024-10-16T16:29:00.484Z;0;23.2;3.72;;16:29:00.484Z;16:29:00
2024-10-16T16:29:01.470Z;0;23.4;3.72;;16:29:01.470Z;16:29:01
2024-10-16T16:29:02.479Z;0;23.8;3.72;;16:29:02.479Z;16:29:02
2024-10-16T16:29:03.478Z;0;23.7;3.72;;16:29:03.478Z;16:29:03
2024-10-16T16:29:04.479Z;0;23.8;3.72;;16:29:04.479Z;16:29:04
2024-10-16T16:29:05.478Z;0;23.8;3.72;;16:29:05.478Z;16:29:05
2024-10-16T16:29:06.483Z;0;23.6;3.72;;16:29:06.483Z;16:29:06
2024-10-16T16:29:07.474Z;0;23.9;3.72;;16:29:07.474Z;16:29:07
2024-10-16T16:29:08.469Z;0;23.9;3.72;;16:29:08.469Z;16:29:08
2024-10-16T16:29:09.469Z;0;23.9;3.72;;16:29:09.469Z;16:29:09
2024-10-16T16:29:10.469Z;0;24;3.72;;16:29:10.469Z;16:29:10
2024-10-16T16:29:11.480Z;0;23.8;3.72;;16:29:11.480Z;16:29:11
2024-10-16T16:29:12.469Z;0;23.8;3.72;;16:29:12.469Z;16:29:12
2024-10-16T16:29:13.469Z;0;23.9;3.72;;16:29:13.469Z;16:29:13
2024-10-16T16:29:14.479Z;0;24;3.72;;16:29:14.479Z;16:29:14
2024-10-16T16:29:15.469Z;0;23.9;3.72;;16:29:15.469Z;16:29:15
2024-10-16T16:29:16.490Z;0;23.8;3.72;;16:29:16.490Z;16:29:16
2024-10-16T16:29:17.469Z;0;23.6;3.72;;16:29:17.469Z;16:29:17
2024-10-16T16:29:18.469Z;0;23.8;3.72;;16:29:18.469Z;16:29:18
2024-10-16T16:29:19.469Z;0;23.9;3.72;;16:29:19.469Z;16:29:19
2024-10-16T16:29:20.468Z;0;23.9;3.72;;16:29:20.468Z;16:29:20
2024-10-16T16:29:21.468Z;0;23.9;3.72;;16:29:21.468Z;16:29:21
2024-10-16T16:29:22.474Z;0;23.6;3.72;;16:29:22.474Z;16:29:22
2024-10-16T16:29:23.468Z;0;23.3;3.72;;16:29:23.468Z;16:29:23
2024-10-16T16:29:24.485Z;0;23.4;3.72;;16:29:24.485Z;16:29:24
2024-10-16T16:29:25.468Z;0;23.4;3.72;;16:29:25.468Z;16:29:25
2024-10-16T16:29:26.480Z;0;23.4;3.72;;16:29:26.480Z;16:29:26
2024-10-16T16:29:27.469Z;0;23.4;3.72;;16:29:27.469Z;16:29:27
2024-10-16T16:29:28.474Z;0;23.2;3.72;;16:29:28.474Z;16:29:28
2024-10-16T16:29:29.468Z;0;23.2;3.72;;16:29:29.468Z;16:29:29
2024-10-16T16:29:30.482Z;0;23.3;3.72;;16:29:30.482Z;16:29:30
2024-10-16T16:29:31.475Z;0;23.6;3.72;;16:29:31.475Z;16:29:31
2024-10-16T16:29:32.479Z;0;23.6;3.72;;16:29:32.479Z;16:29:32
2024-10-16T16:29:33.485Z;0;23.7;3.72;;16:29:33.485Z;16:29:33
2024-10-16T16:29:34.474Z;0;23.7;3.72;;16:29:34.474Z;16:29:34
2024-10-16T16:29:35.467Z;0;23.6;3.72;;16:29:35.467Z;16:29:35
2024-10-16T16:29:36.471Z;0;23.8;3.72;;16:29:36.471Z;16:29:36
2024-10-16T16:29:37.474Z;0;24;3.72;;16:29:37.474Z;16:29:37
2024-10-16T16:29:38.479Z;0;23.9;3.72;;16:29:38.479Z;16:29:38
2024-10-16T16:29:39.468Z;0;23.9;3.72;;16:29:39.468Z;16:29:39
2024-10-16T16:29:40.474Z;0;23.8;3.72;;16:29:40.474Z;16:29:40
2024-10-16T16:29:41.468Z;0;23.5;3.72;;16:29:41.468Z;16:29:41
2024-10-16T16:29:42.484Z;0;23.7;3.72;;16:29:42.484Z;16:29:42
2024-10-16T16:29:43.475Z;0;23.9;3.72;;16:29:43.475Z;16:29:43
2024-10-16T16:29:44.480Z;0;24;3.72;;16:29:44.480Z;16:29:44
2024-10-16T16:29:45.480Z;0;24;3.72;;16:29:45.480Z;16:29:45
2024-10-16T16:29:46.474Z;0;23.8;3.72;;16:29:46.474Z;16:29:46
2024-10-16T16:29:47.479Z;0;23.7;3.72;;16:29:47.479Z;16:29:47
2024-10-16T16:29:48.467Z;0;24;3.72;;16:29:48.467Z;16:29:48
2024-10-16T16:29:49.475Z;0;24.1;3.72;;16:29:49.475Z;16:29:49
2024-10-16T16:29:50.479Z;0;24.1;3.72;;16:29:50.479Z;16:29:50
2024-10-16T16:29:51.467Z;0;24.2;3.72;;16:29:51.467Z;16:29:51
2024-10-16T16:29:52.475Z;0;23.9;3.72;;16:29:52.475Z;16:29:52
2024-10-16T16:29:53.480Z;0;23.9;3.72;;16:29:53.480Z;16:29:53
2024-10-16T16:29:54.466Z;0;24;3.72;;16:29:54.466Z;16:29:54
2024-10-16T16:29:55.475Z;0;24.1;3.72;;16:29:55.475Z;16:29:55
2024-10-16T16:29:56.469Z;0;24.2;3.72;;16:29:56.469Z;16:29:56
2024-10-16T16:29:57.470Z;0;24.1;3.72;;16:29:57.470Z;16:29:57
2024-10-16T16:29:58.477Z;0;23.8;3.72;;16:29:58.477Z;16:29:58
2024-10-16T16:29:59.473Z;0;23.9;3.72;;16:29:59.473Z;16:29:59
2024-10-16T16:30:00.484Z;0;23.9;3.72;;16:30:00.484Z;16:30:00
2024-10-16T16:30:01.474Z;0;23.9;3.72;;16:30:01.474Z;16:30:01
2024-10-16T16:30:02.480Z;0;24;3.72;;16:30:02.480Z;16:30:02
2024-10-16T16:30:03.479Z;0;23.8;3.72;;16:30:03.479Z;16:30:03
2024-10-16T16:30:04.475Z;0;23.6;3.72;;16:30:04.475Z;16:30:04
2024-10-16T16:30:05.467Z;0;23.6;3.72;;16:30:05.467Z;16:30:05
2024-10-16T16:30:06.484Z;0;23.6;3.72;;16:30:06.484Z;16:30:06
2024-10-16T16:30:07.475Z;0;23.6;3.72;;16:30:07.475Z;16:30:07
2024-10-16T16:30:08.482Z;0;23.6;3.72;;16:30:08.482Z;16:30:08
2024-10-16T16:30:09.469Z;0;23.5;3.72;;16:30:09.469Z;16:30:09
2024-10-16T16:30:10.465Z;0;23.4;3.72;;16:30:10.465Z;16:30:10
2024-10-16T16:30:11.466Z;0;23.4;3.72;;16:30:11.466Z;16:30:11
2024-10-16T16:30:12.466Z;0;23.5;3.72;;16:30:12.466Z;16:30:12
2024-10-16T16:30:13.465Z;0;23.6;3.72;;16:30:13.465Z;16:30:13
2024-10-16T16:30:14.465Z;0;23.6;3.72;;16:30:14.465Z;16:30:14
2024-10-16T16:30:15.464Z;0;23.5;3.72;;16:30:15.464Z;16:30:15
2024-10-16T16:30:16.465Z;0;23.6;3.72;;16:30:16.465Z;16:30:16
2024-10-16T16:30:17.465Z;0;23.5;3.72;;16:30:17.465Z;16:30:17
2024-10-16T16:30:18.465Z;0;23.8;3.72;;16:30:18.465Z;16:30:18
2024-10-16T16:30:19.465Z;0;23.8;3.72;;16:30:19.465Z;16:30:19
2024-10-16T16:30:20.464Z;0;23.8;3.72;;16:30:20.464Z;16:30:20
2024-10-16T16:30:21.464Z;0;23.8;3.72;;16:30:21.464Z;16:30:21
2024-10-16T16:30:22.464Z;0;23.8;3.72;;16:30:22.464Z;16:30:22
2024-10-16T16:30:23.464Z;0;23.9;3.72;;16:30:23.464Z;16:30:23
2024-10-16T16:30:24.464Z;0;24.1;3.72;;16:30:24.464Z;16:30:24
2024-10-16T16:30:25.465Z;0;24.1;3.72;;16:30:25.465Z;16:30:25
2024-10-16T16:30:26.464Z;0;24.1;3.72;;16:30:26.464Z;16:30:26
2024-10-16T16:30:27.464Z;0;24.1;3.72;;16:30:27.464Z;16:30:27
2024-10-16T16:30:28.464Z;0;24.1;3.72;;16:30:28.464Z;16:30:28
2024-10-16T16:30:29.464Z;0;24.2;3.72;;16:30:29.464Z;16:30:29
2024-10-16T16:30:30.464Z;0;24.2;3.72;;16:30:30.464Z;16:30:30
2024-10-16T16:30:31.464Z;0;24.2;3.72;;16:30:31.464Z;16:30:31
2024-10-16T16:30:32.464Z;0;24;3.72;;16:30:32.464Z;16:30:32
2024-10-16T16:30:33.463Z;0;23.9;3.72;;16:30:33.463Z;16:30:33
2024-10-16T16:30:34.464Z;0;23.8;3.72;;16:30:34.464Z;16:30:34
2024-10-16T16:30:35.464Z;0;23.9;3.72;;16:30:35.464Z;16:30:35
2024-10-16T16:30:36.463Z;0;23.8;3.72;;16:30:36.463Z;16:30:36
2024-10-16T16:30:37.464Z;0;23.8;3.72;;16:30:37.464Z;16:30:37
2024-10-16T16:30:38.463Z;0;23.6;3.72;;16:30:38.463Z;16:30:38
2024-10-16T16:30:39.464Z;0;23.5;3.72;;16:30:39.464Z;16:30:39
2024-10-16T16:30:40.464Z;0;23.7;3.72;;16:30:40.464Z;16:30:40
2024-10-16T16:30:41.464Z;0;23.7;3.72;;16:30:41.464Z;16:30:41
2024-10-16T16:30:42.463Z;0;23.7;3.72;;16:30:42.463Z;16:30:42
2024-10-16T16:30:43.463Z;0;23.7;3.72;;16:30:43.463Z;16:30:43
2024-10-16T16:30:44.463Z;0;23.6;3.72;;16:30:44.463Z;16:30:44
2024-10-16T16:30:45.463Z;0;23.5;3.72;;16:30:45.463Z;16:30:45
2024-10-16T16:30:46.463Z;0;23.6;3.72;;16:30:46.463Z;16:30:46
2024-10-16T16:30:47.463Z;0;23.6;3.72;;16:30:47.463Z;16:30:47
2024-10-16T16:30:48.463Z;0;23.7;3.72;;16:30:48.463Z;16:30:48
2024-10-16T16:30:49.462Z;0;23.6;3.72;;16:30:49.462Z;16:30:49
2024-10-16T16:30:50.462Z;0;23.5;3.72;;16:30:50.462Z;16:30:50
2024-10-16T16:30:51.463Z;0;23.5;3.72;;16:30:51.463Z;16:30:51
2024-10-16T16:30:52.463Z;0;23.5;3.72;;16:30:52.463Z;16:30:52
2024-10-16T16:30:53.463Z;0;23.7;3.72;;16:30:53.463Z;16:30:53
2024-10-16T16:30:54.463Z;0;23.5;3.72;;16:30:54.463Z;16:30:54
2024-10-16T16:30:55.463Z;0;23.6;3.72;;16:30:55.463Z;16:30:55
2024-10-16T16:30:56.463Z;0;23.5;3.72;;16:30:56.463Z;16:30:56
2024-10-16T16:30:57.462Z;0;23.5;3.72;;16:30:57.462Z;16:30:57
2024-10-16T16:30:58.462Z;0;23.5;3.72;;16:30:58.462Z;16:30:58
2024-10-16T16:30:59.462Z;0;23.7;3.72;;16:30:59.462Z;16:30:59
2024-10-16T16:31:00.462Z;0;23.6;3.72;;16:31:00.462Z;16:31:00
2024-10-16T16:31:01.462Z;0;23.5;3.72;;16:31:01.462Z;16:31:01
2024-10-16T16:31:02.462Z;0;23.6;3.72;;16:31:02.462Z;16:31:02
2024-10-16T16:31:03.462Z;0;23.4;3.72;;16:31:03.462Z;16:31:03
2024-10-16T16:31:04.462Z;0;23.6;3.72;;16:31:04.462Z;16:31:04
2024-10-16T16:31:05.461Z;0;23.8;3.72;;16:31:05.461Z;16:31:05
2024-10-16T16:31:06.462Z;0;23.8;3.72;;16:31:06.462Z;16:31:06
2024-10-16T16:31:07.462Z;0;23.8;3.72;;16:31:07.462Z;16:31:07
2024-10-16T16:31:08.462Z;0;23.7;3.72;;16:31:08.462Z;16:31:08
2024-10-16T16:31:09.462Z;0;23.5;3.72;;16:31:09.462Z;16:31:09
2024-10-16T16:31:10.461Z;0;23.7;3.72;;16:31:10.461Z;16:31:10
2024-10-16T16:31:11.462Z;0;23.7;3.72;;16:31:11.462Z;16:31:11
2024-10-16T16:31:12.461Z;0;23.7;3.72;;16:31:12.461Z;16:31:12
2024-10-16T16:31:13.462Z;0;23.7;3.72;;16:31:13.462Z;16:31:13
2024-10-16T16:31:14.462Z;0;23.5;3.72;;16:31:14.462Z;16:31:14
2024-10-16T16:31:15.462Z;0;23.5;3.72;;16:31:15.462Z;16:31:15
2024-10-16T16:31:16.462Z;0;23.5;3.72;;16:31:16.462Z;16:31:16
2024-10-16T16:31:17.462Z;0;23.5;3.72;;16:31:17.462Z;16:31:17
2024-10-16T16:31:18.462Z;0;23.5;3.72;;16:31:18.462Z;16:31:18
2024-10-16T16:31:19.461Z;0;23.5;3.72;;16:31:19.461Z;16:31:19
2024-10-16T16:31:20.462Z;0;23.3;3.72;;16:31:20.462Z;16:31:20
2024-10-16T16:31:21.461Z;0;23.6;3.72;;16:31:21.461Z;16:31:21
2024-10-16T16:31:22.461Z;0;23.6;3.72;;16:31:22.461Z;16:31:22
2024-10-16T16:31:23.462Z;0;23.8;3.72;;16:31:23.462Z;16:31:23
2024-10-16T16:31:24.461Z;0;23.7;3.72;;16:31:24.461Z;16:31:24
2024-10-16T16:31:25.462Z;0;23.5;3.72;;16:31:25.462Z;16:31:25
2024-10-16T16:31:26.461Z;0;23.5;3.72;;16:31:26.461Z;16:31:26
2024-10-16T16:31:27.461Z;0;23.5;3.72;;16:31:27.461Z;16:31:27
2024-10-16T16:31:28.461Z;0;23.4;3.72;;16:31:28.461Z;16:31:28
2024-10-16T16:31:29.461Z;0;23.8;3.72;;16:31:29.461Z;16:31:29
2024-10-16T16:31:30.460Z;0;23.8;3.72;;16:31:30.460Z;16:31:30
2024-10-16T16:31:31.461Z;0;23.6;3.72;;16:31:31.461Z;16:31:31
2024-10-16T16:31:32.461Z;0;23.7;3.72;;16:31:32.461Z;16:31:32
2024-10-16T16:31:33.461Z;0;23.5;3.72;;16:31:33.461Z;16:31:33
2024-10-16T16:31:34.461Z;0;23.8;3.72;;16:31:34.461Z;16:31:34
2024-10-16T16:31:35.460Z;0;23.8;3.72;;16:31:35.460Z;16:31:35
2024-10-16T16:31:36.461Z;0;23.8;3.72;;16:31:36.461Z;16:31:36
2024-10-16T16:31:37.460Z;0;23.8;3.72;;16:31:37.460Z;16:31:37
2024-10-16T16:31:38.460Z;0;23.9;3.72;;16:31:38.460Z;16:31:38
2024-10-16T16:31:39.461Z;0;23.7;3.72;;16:31:39.461Z;16:31:39
2024-10-16T16:31:40.460Z;0;23.9;3.72;;16:31:40.460Z;16:31:40
2024-10-16T16:31:41.461Z;0;23.9;3.72;;16:31:41.461Z;16:31:41
2024-10-16T16:31:42.460Z;0;23.8;3.72;;16:31:42.460Z;16:31:42
2024-10-16T16:31:43.460Z;0;23.8;3.72;;16:31:43.460Z;16:31:43
2024-10-16T16:31:44.460Z;0;23.6;3.72;;16:31:44.460Z;16:31:44
2024-10-16T16:31:45.460Z;0;23.7;3.72;;16:31:45.460Z;16:31:45
2024-10-16T16:31:46.460Z;0;23.9;3.72;;16:31:46.460Z;16:31:46
2024-10-16T16:31:47.460Z;0;23.9;3.72;;16:31:47.460Z;16:31:47
2024-10-16T16:31:48.460Z;0;23.9;3.72;;16:31:48.460Z;16:31:48
2024-10-16T16:31:49.460Z;0;23.7;3.72;;16:31:49.460Z;16:31:49
2024-10-16T16:31:50.460Z;0;23.4;3.72;;16:31:50.460Z;16:31:50
2024-10-16T16:31:51.459Z;0;23.7;3.72;;16:31:51.459Z;16:31:51
2024-10-16T16:31:52.460Z;0;23.6;3.72;;16:31:52.460Z;16:31:52
2024-10-16T16:31:53.460Z;0;23.6;3.72;;16:31:53.460Z;16:31:53
2024-10-16T16:31:54.460Z;0;23.6;3.72;;16:31:54.460Z;16:31:54
2024-10-16T16:31:55.461Z;0;23.5;3.72;;16:31:55.461Z;16:31:55
2024-10-16T16:31:56.461Z;0;23.4;3.72;;16:31:56.461Z;16:31:56
2024-10-16T16:31:57.459Z;0;23.4;3.72;;16:31:57.459Z;16:31:57
2024-10-16T16:31:58.459Z;0;23.4;3.72;;16:31:58.459Z;16:31:58
2024-10-16T16:31:59.460Z;0;23.4;3.72;;16:31:59.460Z;16:31:59
2024-10-16T16:32:00.459Z;0;23.4;3.72;;16:32:00.459Z;16:32:00
2024-10-16T16:32:01.459Z;0;23.1;3.72;;16:32:01.459Z;16:32:01
2024-10-16T16:32:02.459Z;0;23.4;3.72;;16:32:02.459Z;16:32:02
2024-10-16T16:32:03.459Z;0;23.3;3.72;;16:32:03.459Z;16:32:03
2024-10-16T16:32:04.459Z;0;23.6;3.72;;16:32:04.459Z;16:32:04
2024-10-16T16:32:05.459Z;0;23.5;3.72;;16:32:05.459Z;16:32:05
2024-10-16T16:32:06.459Z;0;23.3;3.72;;16:32:06.459Z;16:32:06
2024-10-16T16:32:07.460Z;0;23.4;3.72;;16:32:07.460Z;16:32:07
2024-10-16T16:32:08.459Z;0;23.4;3.72;;16:32:08.459Z;16:32:08
2024-10-16T16:32:09.458Z;0;23.4;3.72;;16:32:09.458Z;16:32:09
2024-10-16T16:32:10.460Z;0;23.6;3.72;;16:32:10.460Z;16:32:10
2024-10-16T16:32:11.459Z;0;23.6;3.72;;16:32:11.459Z;16:32:11
2024-10-16T16:32:12.458Z;0;23.4;3.72;;16:32:12.458Z;16:32:12
2024-10-16T16:32:13.459Z;0;23.4;3.72;;16:32:13.459Z;16:32:13
2024-10-16T16:32:14.457Z;0;23.2;3.72;;16:32:14.457Z;16:32:14
2024-10-16T16:32:15.458Z;0;23.4;3.72;;16:32:15.458Z;16:32:15
2024-10-16T16:32:16.458Z;0;23.3;3.72;;16:32:16.458Z;16:32:16
2024-10-16T16:32:17.458Z;0;23.4;3.72;;16:32:17.458Z;16:32:17
2024-10-16T16:32:18.457Z;0;23.3;3.72;;16:32:18.457Z;16:32:18
2024-10-16T16:32:19.457Z;0;23.3;3.72;;16:32:19.457Z;16:32:19
2024-10-16T16:32:20.458Z;0;23.3;3.72;;16:32:20.458Z;16:32:20
2024-10-16T16:32:21.457Z;0;23.5;3.72;;16:32:21.457Z;16:32:21
2024-10-16T16:32:22.458Z;0;23.4;3.72;;16:32:22.458Z;16:32:22
2024-10-16T16:32:23.463Z;0;23.4;3.72;;16:32:23.463Z;16:32:23
2024-10-16T16:32:24.472Z;0;23.4;3.72;;16:32:24.472Z;16:32:24
2024-10-16T16:32:25.457Z;0;23.2;3.72;;16:32:25.457Z;16:32:25
2024-10-16T16:32:26.464Z;0;23.4;3.72;;16:32:26.464Z;16:32:26
2024-10-16T16:32:27.469Z;0;23.3;3.72;;16:32:27.469Z;16:32:27
2024-10-16T16:32:28.474Z;0;23.3;3.72;;16:32:28.474Z;16:32:28
2024-10-16T16:32:29.457Z;0;23.3;3.72;;16:32:29.457Z;16:32:29
2024-10-16T16:32:30.457Z;0;23.1;3.72;;16:32:30.457Z;16:32:30
2024-10-16T16:32:31.457Z;0;22.8;3.72;;16:32:31.457Z;16:32:31
2024-10-16T16:32:32.456Z;0;23.1;3.72;;16:32:32.456Z;16:32:32
2024-10-16T16:32:33.457Z;0;23;3.72;;16:32:33.457Z;16:32:33
2024-10-16T16:32:34.460Z;0;23.1;3.72;;16:32:34.460Z;16:32:34
2024-10-16T16:32:35.464Z;0;23.1;3.72;;16:32:35.464Z;16:32:35
2024-10-16T16:32:36.465Z;0;22.9;3.72;;16:32:36.465Z;16:32:36
2024-10-16T16:32:37.456Z;0;23;3.72;;16:32:37.456Z;16:32:37
2024-10-16T16:32:38.456Z;0;23;3.72;;16:32:38.456Z;16:32:38
2024-10-16T16:32:39.456Z;0;23;3.72;;16:32:39.456Z;16:32:39
2024-10-16T16:32:40.474Z;0;23;3.72;;16:32:40.474Z;16:32:40
2024-10-16T16:32:41.456Z;0;23.1;3.72;;16:32:41.456Z;16:32:41
2024-10-16T16:32:42.456Z;0;22.9;3.72;;16:32:42.456Z;16:32:42
2024-10-16T16:32:43.456Z;0;22.9;3.72;;16:32:43.456Z;16:32:43
2024-10-16T16:32:44.459Z;0;22.9;3.72;;16:32:44.459Z;16:32:44
2024-10-16T16:32:45.469Z;0;23.2;3.72;;16:32:45.469Z;16:32:45
2024-10-16T16:32:46.455Z;0;23.2;3.72;;16:32:46.455Z;16:32:46
2024-10-16T16:32:47.456Z;0;23.2;3.72;;16:32:47.456Z;16:32:47
2024-10-16T16:32:48.459Z;0;23.2;3.72;;16:32:48.459Z;16:32:48
2024-10-16T16:32:49.456Z;0;23.2;3.72;;16:32:49.456Z;16:32:49
2024-10-16T16:32:50.455Z;0;23.3;3.72;;16:32:50.455Z;16:32:50
2024-10-16T16:32:51.469Z;0;23.6;3.72;;16:32:51.469Z;16:32:51
2024-10-16T16:32:52.456Z;0;23.6;3.72;;16:32:52.456Z;16:32:52
2024-10-16T16:32:53.461Z;0;23.6;3.72;;16:32:53.461Z;16:32:53
2024-10-16T16:32:54.471Z;0;23.6;3.72;;16:32:54.471Z;16:32:54
2024-10-16T16:32:55.462Z;0;23.4;3.72;;16:32:55.462Z;16:32:55
2024-10-16T16:32:56.456Z;0;23.6;3.72;;16:32:56.456Z;16:32:56
2024-10-16T16:32:57.469Z;0;23.8;3.72;;16:32:57.469Z;16:32:57
2024-10-16T16:32:58.465Z;0;23.8;3.72;;16:32:58.465Z;16:32:58
